created_at,id,author_id,text,name,location,username,clean_text,label
2022-03-03T12:13:32.000Z,1500000000000000000,1500000000000000000,"@bt_uk been with you a month and already increasing my bill, you scum https://t.co/tPwEywMnWr",ðŸ‡ºðŸ‡¦,Scotland,battleoftheswam,been with you a month and already increasing my bill you scum,1
2022-03-03T12:00:55.000Z,20581809,20581809,@bt_uk I have DMd my mobile number to you though you should already have it. I will need to be reached on that,Martin Cubberley,UK,_Marty_,i have dmd my mobile number to you though you should already have it i will need to be reached on that,1
2022-03-03T11:49:46.000Z,996000000000000000,996000000000000000,"@TheRunningManZ @bt_uk Â£94 a month? what the hell._x000D_
_x000D_
I'm paying Â£66 a month for 900mb full fibre + standard phone.",Ants,"Birmingham, United Kingdom",AntsVayne,a month what the hellxd xd im paying a month for mb full fibre standard phone,1
2022-03-03T11:45:31.000Z,20581809,20581809,@bt_uk They're already an hour late.,Martin Cubberley,UK,_Marty_,theyre already an hour late,-1.0
2022-03-03T11:43:33.000Z,20581809,20581809,"@bt_uk Can you please tell me why the promised fix by yesterday hasn't happened, the promised call today hasn't happened, and why my call to you was cut off after 15 minutes on hold? This service is beyond disgraceful, and a Â£16 rebate doesn't come close to the time I've wasted",Martin Cubberley,UK,_Marty_,can you please tell me why the promised fix by yesterday hasnt happened the promised call today hasnt happened and why my call to you was cut off after minutes on hold this service is beyond disgraceful and a rebate doesnt come close to the time ive wasted,1
2022-03-03T11:41:40.000Z,764000000000000000,764000000000000000,@bt_uk Please ask a supervisor to call me today. Thanks,Pam,England,bloomsandtea,please ask a supervisor to call me today thanks,1
2022-03-03T11:34:48.000Z,22830473,22830473,"@TheRunningManZ @bt_uk I always find that contacting a company on Twitter is easier than ringing them up most of the time. Plus, you don't listen to a robot trying to find the right department you're try to get hold of when ringing.  (Nothing against your robot lady, Paul)",Mark,uk,Frag86_,i always find that contacting a company on twitter is easier than ringing them up most of the time plus you dont listen to a robot trying to find the right department youre try to get hold of when ringing nothing against your robot lady paul,1
2022-03-03T11:34:13.000Z,20396164,20396164,@TheRunningManZ @bt_uk So glad it's been sorted. Such a shame it had to go this far rather than a simple call to customer service. Not the 1st time I'd heard of same issues.,*Blonde*Max*,"Reedham,Norfolk, UK",blondemax,so glad its been sorted such a shame it had to go this far rather than a simple call to customer service not the st time id heard of same issues,1
2022-03-03T11:34:09.000Z,1300000000000000000,1300000000000000000,@Hot_Digity_Dog @TheRunningManZ @bt_uk A 1000gb didnâ€™t even know speeds like that existed you sure itâ€™s not 1gb,Steven,"Scotland, United Kingdom",Smcphee89,a gb didnt even know speeds like that existed you sure its not gb,-1.0
2022-03-03T11:33:21.000Z,1300000000000000000,1300000000000000000,@TheRunningManZ @bt_uk Â£94 a month wants to be getting almost a gb download speed for that mental prices even virgin for 300-500 download is Â£35 a month,Steven,"Scotland, United Kingdom",Smcphee89,a month wants to be getting almost a gb download speed for that mental prices even virgin for download is a month,1
2022-03-02T20:06:17.000Z,40892552,40892552,"ðŸ”Š  #WomeninTelco (March 8th, 2022) will include the following panel discussion: ""The future of work. Telecoms 2025: where are we heading?"" which will be joined by Helene Ghosh,  @bt_uk, @rgajwani, @Google, @khillrcr._x000D_
Register for free now  https://t.co/ZTmVseljn1 ðŸ™Œ https://t.co/MtDPzK3d2O",RCR Wireless News,"ÃœT: 30.300917,-97.745453",rcrwirelessnews,march th will include the following panel discussion the future of work telecoms where are we heading which will be joined by helene ghosh register for free now,1.0
2022-03-02T19:56:14.000Z,1240000000000000000,1240000000000000000,@Chris66092274 @bt_uk Bloody hell fire. Does it include their own dedicated satellite constellation in low earth orbit in case the line goes down ?,Rup (Fast as Funk),"Geneva, Switzerland",RupGeneva,bloody hell fire does it include their own dedicated satellite constellation in low earth orbit in case the line goes down,1
2022-03-02T19:54:17.000Z,899000000000000000,899000000000000000,@Chris66092274 @bt_uk Hope they sort this out for your parents Chris.,Lee Harvey,"Wales, United Kingdom",HarveyDecor,hope they sort this out for your parents chris,1
2022-03-02T19:43:28.000Z,118750085,118750085,@esthercate Sorry the fault hasn't been fixed Esther and for the delay. Can you DM me the account holder name and the full address including the postcode or the account number so I can check this for you. ^Ian @BT_UK Team https://t.co/hBbj6tVEyH,BT,United Kingdom,bt_uk,sorry the fault hasnt been fixed esther and for the delay can you dm me the account holder name and the full address including the postcode or the account number so i can check this for you ian team,1
2022-03-02T19:41:56.000Z,997564284,997564284,"Hi @bt_uk Found out today that my  parents, both in their late 70â€™s have been sold a  â€˜Premiumâ€™ broadband package at the cost of over Â£90 per month which in no way matches their needs and that they are now tied in for 2 years._x000D_
Please can you help resolve this ?",Christophe,"Preston, Lancashire, UK",Chris66092274,hi found out today that my parents both in their late s have been sold a premium broadband package at the cost of over per month which in no way matches their needs and that they are now tied in for yearsxd please can you help resolve this,1
2022-03-02T19:26:23.000Z,48849754,48849754,@bt_uk Iâ€™d love to be excited without Wi-Fi working from home losing income because of the disgusting service of BT.,Charl Edwards,"Penarth, Wales",charledwards4,id love to be excited without wifi working from home losing income because of the disgusting service of bt,-1.0
2022-03-02T19:25:13.000Z,48849754,48849754,@bt_uk Is that why none of you have been able to answer calls? Without Wi-Fi for 6 days with family in the Ukraine. DISGUSTING service.,Charl Edwards,"Penarth, Wales",charledwards4,is that why none of you have been able to answer calls without wifi for days with family in the ukraine disgusting service,-1.0
2022-03-02T19:23:46.000Z,48849754,48849754,We will be taking this further and to the press as weâ€™ve had disgusting customer service. @bt_uk,Charl Edwards,"Penarth, Wales",charledwards4,we will be taking this further and to the press as weve had disgusting customer service,-1.0
2022-03-02T19:23:42.000Z,48849754,48849754,@bt_uk cut our broadband off because of an order that THEY messed up. We have been without broadband in our house for 6 days with 2 people working from home losing income - not to mention the family in Ukraine we cannot reach. 46 calls and still no sign of a solution.,Charl Edwards,"Penarth, Wales",charledwards4,cut our broadband off because of an order that they messed up we have been without broadband in our house for days with people working from home losing income not to mention the family in ukraine we cannot reach calls and still no sign of a solution,-1.0
2022-03-02T19:19:27.000Z,55219630,55219630,"@bt_uk Great, many thanks.",Alyson Barnes,Rossendale,AlysonDBarnes,great many thanks,1.0
2022-03-02T19:18:23.000Z,110979239,110979239,"@bt_uk @darkpatterns @harrybr Total monthly cost shown as main figure in current plan, but total monthly cost presented in small text on upgrade offes. https://t.co/nODIKY0uDw",Andrew Biddle,"Here, there, everywhere",ndrewbiddle,total monthly cost shown as main figure in current plan but total monthly cost presented in small text on upgrade offes,1
2022-03-02T19:15:42.000Z,34240495,34240495,@bt_uk Except you're not. The only 3 options I am being given are 900 packages. I give up.,Tronads,"Lancashire, England",tronads,except youre not the only options i am being given are packages i give up,-1.0
2022-03-02T19:10:13.000Z,45910702,45910702,@bt_uk The level of professionalism from my first phone call to the installation and follow up calls has been superb. Thank you.,spursmanrich,"London, England",richardajwilson,the level of professionalism from my first phone call to the installation and follow up calls has been superb thank you,1.0
2022-03-02T19:09:51.000Z,110979239,110979239,@bt_uk Not impressed by your use of #darkpatterns on the 'look at our amazing personalised offers' page. Seems like a good way to trick people into significantly increasing their monthly costs. (cc @darkpatterns @harrybr ) https://t.co/OiKRukHVK5,Andrew Biddle,"Here, there, everywhere",ndrewbiddle,not impressed by your use of on the look at our amazing personalised offers page seems like a good way to trick people into significantly increasing their monthly costs cc,-1.0
2022-03-02T19:05:10.000Z,1465573958,1465573958,"@bt_uk Ok,thanks. She has reported it to them via our internet.",Den Brimmell ðŸ‡ºðŸ‡¦ðŸ’™ The NHS,"Wolverhampton,England",BrimmellDen,okthanks she has reported it to them via our internet,1.0
2022-03-02T19:01:29.000Z,1465573958,1465573958,"@bt_uk Itâ€™s my moms phone &amp; internet,sheâ€™s with Plusnet but BT engineers have been working on the fault at the end of the street. I live in the same street but my internet is fine but Iâ€™m with BT. Iâ€™m happy to DM my moms address but Iâ€™ve no idea of the account details.",Den Brimmell ðŸ‡ºðŸ‡¦ðŸ’™ The NHS,"Wolverhampton,England",BrimmellDen,its my moms phone amp internetshes with plusnet but bt engineers have been working on the fault at the end of the street i live in the same street but my internet is fine but im with bt im happy to dm my moms address but ive no idea of the account details,1
2022-03-02T18:55:08.000Z,119887546,119887546,@bt_uk Someone has just tried to ring then cut me off â€¦tactic ?,Mark Summers,"Blackpool, England",Carver1356,someone has just tried to ring then cut me off tactic,1
2022-03-02T18:54:24.000Z,1465573958,1465573958,"@bt_uk Nope,that was a waste of time. Even though one of the BT engineers working in the street said all the street was affected,it shows there are no issues &amp; yet thereâ€™s still no internet or phone.",Den Brimmell ðŸ‡ºðŸ‡¦ðŸ’™ The NHS,"Wolverhampton,England",BrimmellDen,nopethat was a waste of time even though one of the bt engineers working in the street said all the street was affectedit shows there are no issues amp yet theres still no internet or phone,-1.0
2022-03-02T18:45:21.000Z,119887546,119887546,@bt_uk Any joy looking into this ?,Mark Summers,"Blackpool, England",Carver1356,any joy looking into this,1
2022-03-02T18:32:55.000Z,119887546,119887546,@bt_uk Sent message,Mark Summers,"Blackpool, England",Carver1356,sent message,1.0
2022-03-02T18:22:15.000Z,940317588,940317588,@ShemlockJ @bt_uk @YouViewSupport Brilliant,David Tanser ðŸ¦ŠðŸ¯ðŸ’™ðŸ’šðŸ‡ªðŸ‡ºðŸ³ï¸â€ðŸŒˆðŸ‡ºðŸ‡¦,"Brighton, England",davidtanser,brilliant,1.0
2022-03-02T18:19:59.000Z,119887546,119887546,@bt_uk I have recently closed a complaintâ€¦ was awarded two free monthsâ€¦ monthly payment has been taken from my accountâ€¦ tried for two hrs and canâ€™t get through..Frustrated .. why are there major delays in answering!!!,Mark Summers,"Blackpool, England",Carver1356,i have recently closed a complaint was awarded two free months monthly payment has been taken from my account tried for two hrs and cant get throughfrustrated why are there major delays in answering,-1.0
2022-03-02T18:16:39.000Z,1490000000000000000,1490000000000000000,"@bt_uk On various holds, short convos, transfers to another, then cuts off._x000D_
_x000D_
What are opening hrs? More quickly, could an issue be sorted via few DM's? _x000D_
_x000D_
Long story shortened. I rang in Feb to address a mobile issue. Return to BT TV dangled as I was paying for sport &amp; NFlx. Probs",B.Patrizio diCrafforto,"Irlanda, e Roma",BaffoMoretti,on various holds short convos transfers to another then cuts offxd xd what are opening hrs more quickly could an issue be sorted via few dms xd xd long story shortened i rang in feb to address a mobile issue return to bt tv dangled as i was paying for sport amp nflx probs,1
2022-03-02T18:15:05.000Z,1080000000000000000,1080000000000000000,@davidtanser @bt_uk @YouViewSupport Just checked now  it's off on both standard and HD.. 113 and 234 are no longer active,David,"England, Europe",ShemlockJ,just checked now its off on both standard and hd and are no longer active,1
2022-03-02T18:08:37.000Z,787000000000000000,787000000000000000,@bt_uk are you sending sales reps for your broadband services door to door these days?,PSKonnects,"London, England",PetulaKincaid,are you sending sales reps for your broadband services door to door these days,1
2022-03-02T18:01:55.000Z,1120000000000000000,1120000000000000000,"Awful start to the Act, had a ping of 11 all day but I'm lagging constantly._x000D_
_x000D_
GGs @bt_uk https://t.co/qMrbFbURje",SpoderBrad,spoderbusiness@hotmail.com,SpoderBrad,awful start to the act had a ping of all day but im lagging constantlyxd xd ggs,-1.0
2022-03-02T18:01:42.000Z,370602000,370602000,In this most sad time ðŸŒhad to resort to twitter to get a customer service issue with @bt_uk perhaps noticed perhaps not.  I know so much more going on in the world.  Now feel blurgh as in many ways small stuff,Carys Kaiser,The Peak district,CarysKaiser,in this most sad time had to resort to twitter to get a customer service issue with perhaps noticed perhaps not i know so much more going on in the world now feel blurgh as in many ways small stuff,1
2022-03-02T17:59:41.000Z,370602000,370602000,Then @bt_uk I waited in a queue to speak to someone.  Got cut off.    Email. No response.  Are you in communications â€¦ Iâ€™m informed my bill going up too. This is a waste of my time and green credentials are shot to pieces as all I want is a label,Carys Kaiser,The Peak district,CarysKaiser,then i waited in a queue to speak to someone got cut off email no response are you in communications im informed my bill going up too this is a waste of my time and green credentials are shot to pieces as all i want is a label,-1.0
2022-03-02T17:58:11.000Z,34240495,34240495,"@bt_uk Good grief, I know this ! And all the perks of this are relevant, except ""full fibre promise"" which is obviously in there by error.",Tronads,"Lancashire, England",tronads,good grief i know this and all the perks of this are relevant except full fibre promise which is obviously in there by error,1
2022-03-02T17:57:39.000Z,370602000,370602000,Iâ€™m getting so frustrated with the system.  I spoke to someone two weeks to send a bag put @bt_uk this should be so simple.  Just email me a label Iâ€™ll take it to the post office,Carys Kaiser,The Peak district,CarysKaiser,im getting so frustrated with the system i spoke to someone two weeks to send a bag put this should be so simple just email me a label ill take it to the post office,-1.0
2022-03-02T17:56:55.000Z,34240495,34240495,"@bt_uk For a start it says ""a free upgrade"" , from 900 to erm 100. In what way is that an upgrade. To put it in really simply, the perk ""full fibre promise"" shouldn't be in that list, given I already have full fibre 9x quicker. Hopefully that explains it clearly enough.",Tronads,"Lancashire, England",tronads,for a start it says a free upgrade from to erm in what way is that an upgrade to put it in really simply the perk full fibre promise shouldnt be in that list given i already have full fibre x quicker hopefully that explains it clearly enough,1
2022-03-02T17:56:22.000Z,370602000,370602000,Hello @bt_uk you upgraded my hub provided a return box but no bag to return.The label in the box sends it back to me.3 attempts to just get a of print off label have failed.  You charge customers for kit returning for recycling.Who to invoice you for the 2+ hours of time?,Carys Kaiser,The Peak district,CarysKaiser,hello you upgraded my hub provided a return box but no bag to returnthe label in the box sends it back to me attempts to just get a of print off label have failed you charge customers for kit returning for recyclingwho to invoice you for the hours of time,-1.0
2022-03-02T17:51:04.000Z,34240495,34240495,"@bt_uk Please re-read from the start,examine the screenshot. Honestly it's worrying that you cannot see the point that's being very clearly made....",Tronads,"Lancashire, England",tronads,please reread from the startexamine the screenshot honestly its worrying that you cannot see the point thats being very clearly made,-1.0
2022-03-02T17:49:11.000Z,783000000000000000,783000000000000000,"@Briannicus @virgilone3 @bt_uk @BTGroup Zen actually use BT copper/fibre too, so there will be no installation needed.",Techno Trousers 3.5% #FBPE #PR #takebackBritain,Working APAC & EU currently,TrousersTechno,zen actually use bt copperfibre too so there will be no installation needed,1
2022-03-02T17:44:44.000Z,34240495,34240495,"@bt_uk So you think its correct to offer someone already on a 900 product ""100 when it's available"" ?",Tronads,"Lancashire, England",tronads,so you think its correct to offer someone already on a product when its available,1
2022-03-02T17:39:09.000Z,34240495,34240495,@bt_uk I think you are massively missing the point.,Tronads,"Lancashire, England",tronads,i think you are massively missing the point,1
2022-03-02T17:28:12.000Z,825000000000000000,825000000000000000,Hi @WBC_Help @bt_uk whatâ€™s the point of keeping these if theyâ€™re all broken!? https://t.co/H0WxCz77tZ,Clean up Tooting!,"Wandsworth, London",RicTooting,hi whats the point of keeping these if theyre all broken,-1.0
2022-03-02T17:24:43.000Z,859000000000000000,859000000000000000,"@bt_uk No worries, thanks ðŸ‘",Bacon is Salad î¨€,Wandering Somewhere,YNWA_4Life,no worries thanks,1.0
2022-03-02T17:20:52.000Z,712000000000000000,712000000000000000,@bt_uk Price this year is ridiculous - even if I downgrade I end up paying more - unbelievable!,James Atkinson,"England, United Kingdom",jdatkinson2014,price this year is ridiculous even if i downgrade i end up paying more unbelievable,-1.0
2022-03-02T17:14:35.000Z,28861604,28861604,@virgilone3 @bt_uk @BTGroup Move to Zen and tell BT where to stuff their broadband. I did and can recommend Zen. Better service at less than half the price. Don't hesitate.,Brian Hunt,London,Briannicus,move to zen and tell bt where to stuff their broadband i did and can recommend zen better service at less than half the price dont hesitate,-1.0
2022-03-02T17:14:25.000Z,19354771,19354771,@bt_uk hi. Any help on what I am supposed to do with this message. No problem with the wiring after looking at that link. Searching for â€˜book an appointmentâ€™ on your website just makes me log in and then brings me to a page that says you are already working on it.  What do i do? https://t.co/7ex7kAS0nV,Tabitha Brady,London,tabithabrady,hi any help on what i am supposed to do with this message no problem with the wiring after looking at that link searching for book an appointment on your website just makes me log in and then brings me to a page that says you are already working on it what do i do,1
2022-03-02T17:06:30.000Z,40892552,40892552,"âš¡Only 1 week to go until  #WomeninTelco (March 8th, 2022)!_x000D_
Introducing one of our latest speakers, Helene Ghosh, @bt_uk, who will be taking part in the ""The future of work. Telecoms 2025: where are we heading?"" session._x000D_
Grab your free ticket https://t.co/IyX4znaPlG https://t.co/vpwzKs3BcH",RCR Wireless News,"ÃœT: 30.300917,-97.745453",rcrwirelessnews,only week to go until march th xd introducing one of our latest speakers helene ghosh who will be taking part in the the future of work telecoms where are we heading sessionxd grab your free ticket,1.0
2022-03-02T16:53:52.000Z,34240495,34240495,@bt_uk Right....that's kind of my point....why is it being advertised to me as a benefit to a more expensive package ?,Tronads,"Lancashire, England",tronads,rightthats kind of my pointwhy is it being advertised to me as a benefit to a more expensive package,1
2022-03-02T16:38:54.000Z,145165897,145165897,"I'm on a panel with _x000D_
@andrewrconway @BAIComms _x000D_
@DCMS Louise Lancaster_x000D_
@bt_uk Mark Henry_x000D_
_x000D_
Given the current consultation Ofcom is running on #6GHz (&amp; my recent posts), that's a likely topic, as well as 3.8-4.2GHz for #Private5G, small cells, role of WiFi &amp; satellite and much more",Dean Bubley,"London, UK",disruptivedean,im on a panel with xd xd louise lancasterxd mark henryxd xd given the current consultation ofcom is running on amp my recent posts thats a likely topic as well as ghz for small cells role of wifi amp satellite and much more,1
2022-03-02T16:38:53.000Z,145165897,145165897,"The event also features speakers from:_x000D_
@welshgovernment_x000D_
@ProfTomCrick_x000D_
@Amanwy_x000D_
@melia_pat _x000D_
@Ofcom _x000D_
@CiscoUKI _x000D_
@BAIComms _x000D_
@cellnextelecom _x000D_
@MobileUK_News _x000D_
@Liverpool5G _x000D_
@bt_uk _x000D_
@DCMS",Dean Bubley,"London, UK",disruptivedean,the event also features speakers fromxd xd xd xd xd xd xd xd xd,1
2022-03-02T16:36:13.000Z,28528172,28528172,"In a #FirstOnCNBC @MarcAllera, CEO of @bt_uk Consumer, spoke to @cnbcKaren at #MWC22 on the firmâ€™s actions following the Russian invasion of #Ukraine, and how his group looks to lower its costs through its deal with Discovery._x000D_
https://t.co/xvQ9OcnG63",CNBC Int'l PR,London & Singapore,cnbcipr,in a ceo of consumer spoke to at on the firms actions following the russian invasion of and how his group looks to lower its costs through its deal with discoveryxd,1
2022-03-02T16:32:15.000Z,45910702,45910702,Shit customer service from @virginmedia. Now with @bt_uk so all is good.,spursmanrich,"London, England",richardajwilson,shit customer service from now with so all is good,1
2022-03-02T16:30:20.000Z,45910702,45910702,"After my elderly parents (85 &amp; 91) being without their @virginmedia phone line with absolutely no support at all, itâ€™s  now good. Thank you @bt_uk for such a speedy and professional installation. ðŸ‘‹ðŸ¼ @virginmedia , you are useless.",spursmanrich,"London, England",richardajwilson,after my elderly parents amp being without their phone line with absolutely no support at all its now good thank you for such a speedy and professional installation you are useless,-1.0
2022-03-02T16:30:20.000Z,291712766,291712766,"@bt_uk how do I speak to a person please? A fault on my mums phone still hasnâ€™t been fixed, she needs her phone line for her emergency pendant to work. I expected to hear from an engineer today, but nothing. Please help.",ðŸ Gillian Turner ðŸ,"Manchester, Ashton Under Lyne",gillyqueenbee,how do i speak to a person please a fault on my mums phone still hasnt been fixed she needs her phone line for her emergency pendant to work i expected to hear from an engineer today but nothing please help,-1.0
2022-03-02T16:28:21.000Z,859000000000000000,859000000000000000,"@bt_uk _x000D_
Any idea when the price for #FuryWhyte on BT Sport Boxoffice will be announced?_x000D_
Thanks",Bacon is Salad î¨€,Wandering Somewhere,YNWA_4Life,xd any idea when the price for on bt sport boxoffice will be announcedxd thanks,1
2022-03-02T16:20:12.000Z,1465573958,1465573958,@bt_uk any idea when phone/internet service will be restored in WV11 area please? City Fibre have been working at the end of our street the last few days &amp; it looks like some clown cut/shorted out the cable yesterday!,Den Brimmell ðŸ‡ºðŸ‡¦ðŸ’™ The NHS,"Wolverhampton,England",BrimmellDen,any idea when phoneinternet service will be restored in wv area please city fibre have been working at the end of our street the last few days amp it looks like some clown cutshorted out the cable yesterday,1
2022-03-02T16:10:40.000Z,183560064,183560064,"@bt_uk Hi fibre folk. One of your cables is hanging dangerously low over a road in High Crompton, OL27RP. If a delivery lorry drives into Gledhill Close it will either bring telegraph pole down. Or snap cable and fire if like a missile at anyone close by. Pse sort.",steve lord,"Manchester, UK",davincicomm,hi fibre folk one of your cables is hanging dangerously low over a road in high crompton olrp if a delivery lorry drives into gledhill close it will either bring telegraph pole down or snap cable and fire if like a missile at anyone close by pse sort,1
2022-03-02T16:01:59.000Z,130472024,130472024,@bt_uk Thank you very much ðŸ˜Š for your help.,Declan McGrath,North Wales,declaa,thank you very much for your help,1.0
2022-03-02T15:59:33.000Z,20597697,20597697,"@bt_uk I might only be here til next Saturday, but I'd quite like to have Internet access til then...!! Will dm you.",FiWa,your mum,Fi79,i might only be here til next saturday but id quite like to have internet access til then will dm you,1.0
2022-03-02T15:56:10.000Z,552549790,552549790,"ðŸ‘ to @bt_uk_x000D_
_x000D_
BT in United Kingdom: speed, performance, outages and user reviews_x000D_
ðŸ‘‰ https://t.co/Ique0aUnTR_x000D_
_x000D_
#fing #internet #BT_x000D_
_x000D_
via @fingapp @outagedetect",Marcus Berry,London,Marcus_Berry,to xd bt in united kingdom speed performance outages and user reviewsxd xd xd via,1
2022-03-02T15:48:24.000Z,20597697,20597697,"@bt_uk I was supposed to, but it's been delayed. I haven't asked for it to be disconnected, so assume it was the new tenants. I don't remember a letter, but it's possible I overlooked it with all the stress of being potentially homeless ðŸ¤·ðŸ¼",FiWa,your mum,Fi79,i was supposed to but its been delayed i havent asked for it to be disconnected so assume it was the new tenants i dont remember a letter but its possible i overlooked it with all the stress of being potentially homeless,1
2022-03-02T15:44:52.000Z,596439711,596439711,@bt_uk No interest at all now. No phone line either. All since you dig the road up. What can be done?,Luke Hughes,Hemel Hempstead,hughesyhemel,no interest at all now no phone line either all since you dig the road up what can be done,-1.0
2022-03-02T15:40:40.000Z,893000000000000000,893000000000000000,@ShilpaPennieP @bt_uk https://t.co/t2hTQITdvw In london? click on the referral link we both get Â£100 in Amazon vouchers. they have a deal Â£25 for 300mpbs thats 6 x faster and cheaper than BT fibre 1,Jimmy Riddles,london,JimmyRiddlesIII,in london click on the referral link we both get in amazon vouchers they have a deal for mpbs thats x faster and cheaper than bt fibre,1
2022-03-02T15:37:55.000Z,854000000000000000,854000000000000000,@ArchHimself @bt_uk Youâ€™re shit,James Benbrook,"Essex, England",james_benbrook1,youre shit,-1.0
2022-03-02T15:32:50.000Z,130472024,130472024,@bt_uk hi where are you showing the new season of baseball on your BT Sporte channels ðŸ˜€,Declan McGrath,North Wales,declaa,hi where are you showing the new season of baseball on your bt sporte channels,1
2022-03-02T15:26:38.000Z,20597697,20597697,"Oh good, @bt_uk have switched off my WiFi, because I wasn't supposed to be here by now. I didn't ask them to, it was the new tenants ðŸ˜­",FiWa,your mum,Fi79,oh good have switched off my wifi because i wasnt supposed to be here by now i didnt ask them to it was the new tenants,1.0
2022-03-02T15:07:13.000Z,34240495,34240495,@bt_uk So what do I gain when this arrives over my 900mb full fibre ? ie why is it a feature of this +Â£8 package for me ?,Tronads,"Lancashire, England",tronads,so what do i gain when this arrives over my mb full fibre ie why is it a feature of this package for me,1
2022-03-02T15:03:32.000Z,473890685,473890685,"Late St David's Day, and early Birthday Present_x000D_
@adidas @adidasUK @adidasfootball @FAWales @bt_uk #StDavidsDay #birthdaypresent #Wales #Cymru https://t.co/ZaU6ilkwYb",martyn_229 - birthday month. 9th March 2022,"Wales, UK ",MartynWilliams6,late st davids day and early birthday presentxd,1
2022-03-02T15:01:41.000Z,46383869,46383869,Get a Â£110 BT Virtual Reward Card! Fibre 2 @bt_uk #Broadband - Â£32.99 p/m on a 24 month contract for new customers + no set-up fee https://t.co/gcY782e0Q4 https://t.co/ptR6ePMIse,DiscountVouchers is WFH ðŸ¡,London,DiscVisc,get a bt virtual reward card fibre pm on a month contract for new customers no setup fee,1.0
2022-03-02T14:58:49.000Z,118750085,118750085,@f0resttemple I'm sorry to hear this Drew and that you've lost your service. Can you DM us the account holder name and the full address including the postcode so we can check this for you. ^Ian @BT_UK Team https://t.co/hBbj6tVEyH,BT,United Kingdom,bt_uk,im sorry to hear this drew and that youve lost your service can you dm us the account holder name and the full address including the postcode so we can check this for you ian team,1.0
2022-03-02T14:57:27.000Z,1310000000000000000,1310000000000000000,@bt_uk and @giffgaff https://t.co/tSJ4rX7ffH,LornaT,"England, United Kingdom",LlamaLorna,and,1
2022-03-02T14:55:56.000Z,1430000000000000000,1430000000000000000,"@bt_uk @Ofcom, would welcome your thoughts on this matter.  Believe the complaint is awaiting @OpenreachHelp who are impossible to get ahold of.",Drew,"Newcastle, England",f0resttemple,would welcome your thoughts on this matter believe the complaint is awaiting who are impossible to get ahold of,1
2022-03-02T14:54:44.000Z,1430000000000000000,1430000000000000000,@bt_uk  A week after my broadband line was slammed and i'm still without any lead time on this being resolved. Told i'm unable to escalate to Exec Complaints as have to wait for team leader to contact me. Unacceptable.,Drew,"Newcastle, England",f0resttemple,a week after my broadband line was slammed and im still without any lead time on this being resolved told im unable to escalate to exec complaints as have to wait for team leader to contact me unacceptable,-1.0
2022-03-02T14:52:14.000Z,1200000000000000000,1200000000000000000,@bt_uk hi do you have any idea as to why my new wifi router is flashing purple despite working for the past week perfectly fine??,psychosomaticsss,eternally internally screaming,kur5ed,hi do you have any idea as to why my new wifi router is flashing purple despite working for the past week perfectly fine,1
2022-03-02T14:41:51.000Z,220429694,220429694,"@bt_uk was told I could keep my phone number of 30 yrs when I change over. Now been told I canâ€™t have it, been miss sold a contract",Crumble ðŸƒâ€â™‚ï¸ðŸš´,"Liverpool, England",crumblex,was told i could keep my phone number of yrs when i change over now been told i cant have it been miss sold a contract,1
2022-03-02T14:19:58.000Z,214166237,214166237,@bt_uk One of your BT Openworld employees using a disabled bay as their personal oversized parking space at Virgin Active @VirginActiveUK gym.  Yes even wheelchair users can use a Gym and it is still #Discrimination when bays are abused @DisMotoringUK https://t.co/cQwyEw74dy,Steve Montgomery â™¿ï¸ðŸˆ,"Northampton, England",MontgomerySteve,one of your bt openworld employees using a disabled bay as their personal oversized parking space at virgin active gym yes even wheelchair users can use a gym and it is still when bays are abused,1
2022-03-02T14:13:22.000Z,118750085,118750085,@Ruth2E Glad to help Ruth and thanks for the feedback. ^Ian @BT_UK Team,BT,United Kingdom,bt_uk,glad to help ruth and thanks for the feedback ian team,1.0
2022-03-02T14:05:27.000Z,18689388,18689388,"@ukb00tlegs @bt_uk Hi there, if you wish to log a complaint with us, you can do this by completing our online form here: https://t.co/TEsmP1LxUr",Ofcom,UK,Ofcom,hi there if you wish to log a complaint with us you can do this by completing our online form here,1
2022-03-02T14:03:23.000Z,1410000000000000000,1410000000000000000,Hey @bt_uk no wonder my workstation is more jittery than Prince Andrew answering the door. Look at these horrible money-refunding speeds! Also a screenshot of what you claim to provide. #btinternet #btbroadband https://t.co/TB8wQNrIay,Shelts,Old Trafford,SheltsUnited,hey no wonder my workstation is more jittery than prince andrew answering the door look at these horrible moneyrefunding speeds also a screenshot of what you claim to provide,1.0
2022-03-02T13:47:09.000Z,2510647396,2510647396,@bt_uk I'm a legacy customer with EE. I wanted to highlight the fact that BT owns EE and therefore should be giving customers a better deal but that doesn't seem to be the case,David Morgan,"York, UK",DJMorganYORKS,im a legacy customer with ee i wanted to highlight the fact that bt owns ee and therefore should be giving customers a better deal but that doesnt seem to be the case,-1.0
2022-03-02T13:44:59.000Z,34240495,34240495,"@bt_uk Just considering my options at contract renewal on my (as you can see) 900Mb package. Wondering if its worth changing to the + package at Â£8 extra...one of the advantages of this package is this ""Full Fibre Promise"", which I have clicked on. What is ""Full Fibre 100"" ? https://t.co/GGlZMLWmAA",Tronads,"Lancashire, England",tronads,just considering my options at contract renewal on my as you can see mb package wondering if its worth changing to the package at extraone of the advantages of this package is this full fibre promise which i have clicked on what is full fibre,1.0
